DATE,LONGITUDE,LATITUDE,ZONE,WARD,AREA
2020-06-08,80.293069,13.098043,5,60,Ayya (S) Street
2020-06-08,80.264576,13.070964,5,61,Basha sahib street
2020-06-08,80.264939,13.072145,5,61,Iyya Swami Street
2020-06-08,80.265751,13.072157,5,61,"1st floor flat no3 labbai st,"
2020-06-08,80.258491,13.072379,5,61,Log Egmore
2020-06-08,80.253524,13.075644,5,61,"V.S Hostel, Gengu Reddy Road,"
2020-06-08,80.271919,13.071303,5,62,Richi Street
2020-06-08,80.270914,13.073188,5,62,Singanna Street
2020-06-08,80.269256,13.075427,5,62,Kalaivani Street
2020-06-08,80.269218,13.077802,5,62,Lazar Street
2020-06-08,80.267361,13.077831,5,62,Kovoor Vaithiyanathan street
2020-06-08,80.268903,13.078177,5,62,Padavattamman kovil St
2020-06-08,80.269535,13.078298,5,62,Kovidesramman Koil Street
2020-06-08,80.268097,13.07886,5,62,"Rex st, chandarripet"
2020-06-08,80.26482,13.069246,5,63,Veerapathiran Street
2020-06-08,80.263295,13.093312,6,64,"West madha st, kolathur"
2020-06-08,80.216114,13.122675,6,64,Kaveri Nagar Kolathur
2020-06-08,80.203552,13.119031,6,65,Dayalu nagar Kolathur
2020-06-08,80.23092,13.120941,6,66,"Elumalai st, vetri nagar"
2020-06-08,80.223036,13.111059,6,67,"GKM colony 17th street, kolathur"
2020-06-08,80.231358,13.121627,6,67,"Jaganathan st,agaram"
2020-06-08,80.225321,13.117507,6,68,SRP colony Peravallur
2020-06-08,80.232584,13.124615,6,68,Gopalapuram TVK nagar
2020-06-08,80.262109,13.092719,6,69,"Madurai Street, Ayanavaram"
2020-06-08,80.243462,13.120287,6,69,"Raja street, perambur"
2020-06-08,80.246521,13.108538,6,70,"Venkataraman St, Perambur"
2020-06-08,80.2486,13.114381,6,70,"NSK street, Perambur"
2020-06-08,80.209038,12.873954,15,200,3352 Appt To Semmenchery Ch
2020-06-08,80.209362,12.875665,15,200,"3322,TNHB Quarters Semmancherry,"
2020-06-08,80.20937,13.160392,2,23,Gangadharan main st
2020-06-08,80.277567,13.108538,5,53,Ramdoss Nagar
2020-06-08,80.276379,13.103392,5,53,Neelakandan street
2020-06-08,80.269912,13.069603,5,63,Karim Moideen Street
2020-06-08,80.269761,13.061944,5,63,Ameen Treshan Begum Street 2nd Floor
2020-06-08,80.260373,13.019295,13,173,KVP Garden
2020-06-08,80.244146,13.144161,4,34,"Venkatesh Colony 1st Street, kodungaiyur"
2020-06-08,80.294524,13.134964,4,39,Butchammal Street
2020-06-08,80.294596,13.135972,4,39,Avoormuthaiah Street
2020-06-08,80.294705,13.135557,4,39,Vasar varadappan street
2020-06-08,80.247426,13.143283,4,40,Keerai Thottam
2020-06-08,80.245983,13.114855,4,44,Nattal Garden 2nd street
2020-06-08,80.286094,13.115776,4,48,Solaiappan Street
2020-06-08,80.289613,13.104464,5,52,OSH Road (AnjaneyaNagar 3th St)
2020-06-08,80.290143,13.110107,5,52,Raman Street
2020-06-08,80.283866,13.109178,5,52,Modern Lane T-Block
2020-06-08,80.287852,13.105348,5,52,OSH Road (AnjaneyaNagar 10th St)
2020-06-08,80.281842,13.109857,5,52,East Muthiah Street
2020-06-08,80.28823,13.100341,5,56,Kachaleswaran 2nd Lane
2020-06-08,80.295482,13.130699,5,58,Thideer Nagar
2020-06-08,80.275881,13.077692,5,59,Pallavan Salai
2020-06-08,80.254149,13.074104,5,59,Nanian Street
2020-06-08,80.276592,13.08512,5,59,Mannar Street
2020-06-08,80.291167,13.096053,5,60,Mannady Street
2020-06-08,80.1871,12.988342,12,165,"Brindavan Nagar, pazhavanthangal"
2020-06-08,80.193077,12.967987,14,169,"No.76, Madipakkam main roar, madipakkam, Nethaji street"
2020-06-08,80.251558,12.961137,14,183,"4/270, MGR Nagar, 8th street, Kottivakkam, Ch-41."
2020-06-08,80.237676,12.971149,14,184,"No.34, Thanthai Periyar street, Ambedkar Puratchi nagar, perungudi, Ch-96"
2020-06-08,80.232135,12.97099,14,184,"No.33, 6th street, Anjugam ammaiyar nagar, Perungudi, Ch-96"
2020-06-08,80.25255,12.964168,14,184,"27/2, radhakrishnan street, Ambedkar Puratchi nagar, kandhanchavadi."
2020-06-08,80.237584,12.970885,14,184,"15, Kamarajar street, Dr.Ambedkar Puratchi nagar, Perungudi"
2020-06-08,80.196717,12.914311,14,184,"No.2, E.mullai st, Thiruvalluvar nagar, perungudi"
2020-06-08,80.236909,12.968347,14,184,"253,Emmanuel street,Perunthalaivar kamaraj nagar,Kallukuttai, Perungudi"
2020-06-08,80.237671,12.971626,14,184,"No.14, Emmanuel street, Dr.Ambedkar Puratchi nagar, Perungudi, ch-96."
2020-06-08,80.19635,12.914669,14,185,"5/104, Thiruvalluvar nagar, 1st street, perungudi, ch-96"
2020-06-08,80.173813,13.03317,14,186,"46, umaturai street, perungudi, ch-96"
2020-06-08,80.196647,12.962655,14,187,"189/50,Sree durga flats,eshwaran kovilstreet,Madipakkam"
2020-06-08,80.211179,12.956735,14,188,"No.70, Mylai Balaji Nagar,1st block, pallikaranai"
2020-06-08,80.252603,12.9635,14,188,"No.235, Krishna nagar, 5th street, madipakkam"
2020-06-08,80.204286,12.964469,14,188,"163, A, 4th Main road, Sadhasivam nagar, madipakkam, Ch-91"
2020-06-08,80.198408,12.91445,14,191,"3/31,Kothavari street, Padmavathy nagar, Jalladianpet"
2020-06-08,80.247393,12.941764,15,193,"Ganesh nagar,Thuraipakkam"
2020-06-08,80.240673,12.9329,15,195,"Ezhil nagar,Housing board"
2020-06-08,80.241107,12.933773,15,195,"31st , 32nd, 38th block, Ezhil nagar"
2020-06-08,80.237584,12.92739,15,195,"36th cross street, Kannagi nagar"
2020-06-08,80.236921,12.926593,15,200,"62 & 65th cross street, Tsunami nagar, Semmanchery"
2020-06-08,80.210489,12.878499,15,200,"2nd avenue, Semmanchery"
